
MaLopHocQuyUoc~MaKhoaHocQuyUoc~MaNganhQuyUoc~MaMonHoc~MaChuongTrinhDaoTao~SoDungKhoaChuaThi~SoDungKhoa~SoDaThi~SoDat~TongSo~NgayDiem~MaLopHoc~MaKhoaHoc~MaNganh
--------------~---------------~-------------~--------~-------------------~-----------------~----------~-------~-----~------~--------~--------~---------~-------
KT-C05~C05~KT~CT~29_130000159~1~34~33~33~34~2014-01-20 16:01:00~KTDN - K5~CĐN_K5~50340301
KS1-C05~C05~KS~CT~31_130000019~0~28~28~28~28~2013-11-28 15:56:00~QTKS 1 - K5~CĐN_K5~50810207
KS2-C05~C05~KS~CT~31_130000019~0~29~29~29~29~2013-12-26 14:54:00~QTKS 2 - K5~CĐN_K5~50810207
KS1-C06~C06~KS~CT~31_130000019~0~0~0~0~0~2014-01-21 16:57:00~13CQK1~CĐN_K6~50810207
KS3-C06~C06~KS~CT~31_130000019~0~0~0~0~0~2014-01-21 16:57:00~13CQK3~CĐN_K6~50810207
KS3-C05~C05~KS~CT~31_130000019~0~27~27~4~27~2014-01-21 16:57:00~QTKS 3 - K5~CĐN_K5~50810207
KS4-C05~C05~KS~CT~31_130000019~0~34~34~34~34~2014-01-23 09:46:00~QTKS 4 - K5~CĐN_K5~50810207
CB-T43N~T43~CB~CT~46_170000079~0~12~12~12~12~2017-10-12 14:39:00~16TNBE0~TCN_K43~40810204
CB-T44~T44~CB~CT~46_170000185~1~14~13~13~14~2018-07-06 17:11:00~17TBE1~TC_K44~42810203
LT-T44PQ~T44~LT~CT~46_170000186~0~27~27~27~27~2019-02-21 17:02:00~17TLT2PQ~TC_K44~42810201
HD-C10~C10~HD~CT~46_180000020~0~5~5~5~5~2018-05-28 15:39:00~17CHD1~CĐN_K10~50510102
LT-C10~C10~LT~CT~46_180000027~0~18~19~18~19~2018-05-29 08:19:00~17CLT1~CĐN_K10~50810201
NH-C10~C10~NH~CT~46_180000053~0~14~16~16~16~2018-05-29 08:49:00~17CQN1~CĐN_K10~50810203
HD-T44PQ~T44~HD~CT~46_180000138~0~30~30~30~30~2018-04-13 15:16:00~17THD2PQ~TC_K44~50510102
NH-T44PQ~T44~NH~CT~46_180000159~0~25~25~21~25~2018-04-17 09:18:00~17TNH2PQ~TC_K44~5810205
NH-T44XM~T44~NH~CT~46_180000159~0~35~35~32~35~2018-10-01 15:58:00~17TNH1XM~TC_K44~5810205
KS1-C10~C10~KS~CT~46_180000238~0~22~29~28~29~2018-08-10 08:28:00~17CQK1~CĐN_K10~50810207
KS2-C10~C10~KS~CT~46_180000238~0~27~27~27~27~2018-08-10 10:07:00~17CQK2~CĐN_K10~50810207
KS3-C10~C10~KS~CT~46_180000238~0~29~30~30~30~2018-08-10 10:19:00~17CQK3~CĐN_K10~50810207
CB1-C10~C10~CB~CT~46_180000345~0~19~21~19~21~2019-01-28 16:17:00~17CBE1~CĐN_K10~50810204
CB2-C10~C10~CB~CT~46_180000345~0~25~25~23~25~2019-01-28 16:19:00~17CBE2~CĐN_K10~50810204
CB2-C11~C11~CB~CT~46_180000345~0~0~0~0~0~2019-01-28 16:19:00~BE2-C11~C11~6810207
NH1-T45PQ~T45~NH~CT~46_180000443~0~23~23~23~23~2019-07-17 14:56:00~NH1-T45PQ~T45~5810206
NH2-T45PQ~T45~NH~CT~46_180000443~0~27~27~25~27~2019-07-18 10:38:00~NH2-T45PQ~T45~5810206
